len, freq, err, condition, pred
3, 0.008, 0, age<=30.5 & priors_count>5.5 & sex_Female>0.5, 1
4, 0.002, 0, age>30.5 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_M<=0.5, 0
4, 0.018, 0.0987654320987654, age>30.5 & age<=33.5 & priors_count<=3.5 & c_charge_degree_M>0.5, 0.111111111111111
4, 0.004, 0, age>31.5 & age<=33.5 & priors_count>3.5 & c_charge_degree_M>0.5, 1
2, 0.002, 0, age<=23.5 & days_b_screening_arrest<=-19.5, 0
4, 0.004, 0, age<=46.5 & age>45.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 1
3, 0.022, 0, age>46.5 & priors_count>0.5 & days_b_screening_arrest<=-2.5, 0
3, 0.01, 0, age>46.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-4.5, 0
3, 0.006, 0, age>46.5 & days_b_screening_arrest<=-2.5 & sex_Female>0.5, 0
3, 0.01, 0, age>46.5 & priors_count<=0.5 & sex_Female>0.5, 0
3, 0.01, 0, age>46.5 & priors_count>2.5 & sex_Female>0.5, 0
2, 0.004, 0, age<=29.5 & days_b_screening_arrest<=-21.5, 0
3, 0.002, 0, age<=29.5 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-18.5, 1
1, 0.454, 0.24968112244898, age<=29.5, 0.482142857142857
1, 0.546, 0.244192313539061, age>29.5, 0.423791821561338
2, 0.402, 0.228548107335986, age>29.5 & priors_count<=4.5, 0.353535353535354
3, 0.008, 0, age<=43.5 & priors_count>10.5 & c_charge_degree_F<=0.5, 1
4, 0.004, 0, age>29.5 & priors_count<=0.5 & days_b_screening_arrest<=-2.5 & c_charge_degree_F>0.5, 1
3, 0.004, 0, age<=46.5 & priors_count>7.5 & days_b_screening_arrest<=-3.5, 1
3, 0.002, 0, age<=27.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-4.5, 1
3, 0.01, 0.16, age<=46.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-4.5, 0.8
3, 0.002, 0, age>46.5 & age<=50.5 & days_b_screening_arrest<=-2.5, 0
3, 0.01, 0, age>46.5 & age<=55.5 & days_b_screening_arrest<=-2.5, 0
2, 0.026, 0.130177514792899, age>46.5 & sex_Male<=0.5, 0.153846153846154
4, 0.01, 0.16, age>23.5 & age<=28.5 & race_Other>0.5 & sex_Male>0.5, 0.8
2, 0.016, 0, age<=25.5 & priors_count>6.5, 1
3, 0.002, 0, age>42.5 & priors_count>6.5 & days_b_screening_arrest>-0.5, 1
1, 0.852, 0.248888888888889, age<=49.5, 0.466666666666667
3, 0.012, 0.138888888888889, age>27.5 & days_b_screening_arrest>-2.5 & days_b_screening_arrest<=-1.5, 0.166666666666667
1, 0.148, 0.229311315443798, age>49.5, 0.356164383561644
3, 0.002, 0, age>49.5 & age<=50.5 & c_charge_degree_M>0.5, 1
3, 0.008, 0, age>49.5 & age<=50.5 & race_African_American<=0.5, 1
3, 0.006, 0, age>49.5 & race_African_American>0.5 & sex_Female>0.5, 0
3, 0.055, 0.150891632373114, age>50.5 & priors_count<=2.5 & race_African_American<=0.5, 0.185185185185185
1, 0.503, 0.228928199791883, race_African_American<=0.5, 0.354838709677419
3, 0.002, 0, age>50.5 & age<=51.5 & race_African_American>0.5, 1
2, 0.057, 0.204081632653061, priors_count<=8.5 & days_b_screening_arrest<=-5.5, 0.285714285714286
1, 0.884, 0.243182392054541, priors_count<=8.5, 0.41743119266055
3, 0.002, 0, days_b_screening_arrest<=-5.5 & days_b_screening_arrest>-7.5 & race_Caucasian<=0.5, 0
3, 0.002, 0, age>35 & days_b_screening_arrest<=-5.5 & days_b_screening_arrest>-7.5, 1
2, 0.008, 0, age<=25.5 & priors_count>8.5, 1
3, 0.004, 0, priors_count>8.5 & priors_count<=12.5 & days_b_screening_arrest<=-5.5, 1
3, 0.006, 0, age>33.5 & priors_count>8.5 & days_b_screening_arrest<=-5.5, 0
3, 0.008, 0, age<=42.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-3.5, 1
3, 0.006, 0, age<=45.5 & age>42.5 & days_b_screening_arrest<=-3.5, 0
3, 0.006, 0, age>45.5 & age<=56.5 & days_b_screening_arrest<=-3.5, 0
3, 0.014, 0, age>45.5 & priors_count>1.5 & days_b_screening_arrest<=-3.5, 0
3, 0.01, 0, days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-2.5 & sex_Male<=0.5, 0
3, 0.01, 0, age<=62.5 & age>57.5 & priors_count<=1.5, 0
3, 0.002, 0, age>62.5 & days_b_screening_arrest>-12 & days_b_screening_arrest<=-3.5, 1
2, 0.012, 0.138888888888889, age>62.5 & days_b_screening_arrest>-3.5, 0.166666666666667
2, 0.004, 0, age>62.5 & race_Caucasian<=0.5, 0
3, 0.03, 0.115555555555556, age<=55.5 & priors_count<=18.5 & priors_count>12.5, 0.866666666666667
3, 0.002, 0, age<=56.5 & age>55.5 & priors_count>12.5, 0
1, 0.053, 0.155325443786982, age>56.5, 0.192307692307692
2, 0.002, 0, priors_count>18.5 & priors_count<=19.5, 0
2, 0.008, 0, age<=52 & priors_count>19.5, 1
3, 0.002, 0, age<=54.5 & age>52 & priors_count>18.5, 0
1, 0.083, 0.184414039262344, age>54.5, 0.24390243902439
1, 0.986, 0.246680722789548, days_b_screening_arrest<=0.5, 0.44238683127572
4, 0.006, 0, age<=33.5 & priors_count<=4.5 & priors_count>3.5 & c_charge_degree_M>0.5, 1
2, 0.162, 0.19359375, age>33.5 & c_charge_degree_M>0.5, 0.2625
3, 0.006, 0, priors_count<=3.5 & days_b_screening_arrest<=-17.5 & race_African_American>0.5, 0
2, 0.002, 0, days_b_screening_arrest>-17.5 & days_b_screening_arrest<=-15.5, 0
3, 0.045, 0.148760330578512, age<=27.5 & priors_count>3.5 & days_b_screening_arrest<=-0.5, 0.818181818181818
3, 0.008, 0, age<=62.5 & age>60.5 & priors_count<=12.5, 0
3, 0.002, 0, age>60.5 & priors_count>12.5 & priors_count<=13.5, 1
2, 0.004, 0, age>60.5 & priors_count>13.5, 0
1, 0.986, 0.247760334637335, age<=65.5, 0.452674897119342
3, 0.022, 0, age<=65.5 & age>49.5 & days_b_screening_arrest<=-2.5, 0
3, 0.002, 0, age>65.5 & age<=70.5 & days_b_screening_arrest<=-3.5, 1
2, 0.002, 0, age>70.5 & days_b_screening_arrest<=-3.5, 0
2, 0.002, 0, age>65.5 & age<=66.5, 0
1, 0.014, 0.204081632653061, age>65.5, 0.285714285714286
3, 0.002, 0, age<=29.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-6.5, 0
2, 0.053, 0.10207100591716, age<=28.5 & priors_count>5.5, 0.884615384615385
4, 0.004, 0, age>29.5 & age<=32.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-7, 0
5, 0.006, 0, age>29.5 & age<=32.5 & priors_count<=0.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
5, 0.002, 0, age>29.5 & age<=32.5 & priors_count<=0.5 & c_charge_degree_F>0.5 & race_Caucasian>0.5, 1
2, 0.205, 0.195863150671503, age>29.5 & c_charge_degree_M>0.5, 0.267326732673267
4, 0.016, 0, age>29.5 & c_charge_degree_M>0.5 & race_African_American>0.5 & sex_Female>0.5, 0
1, 0.28, 0.232986767485822, priors_count>3.5, 0.630434782608696
3, 0.024, 0, age<=65.5 & age>46.5 & days_b_screening_arrest<=-2.5, 0
3, 0.002, 0, age<=20.5 & days_b_screening_arrest<=-1.5 & c_charge_degree_F>0.5, 0
3, 0.006, 0, age<=20.5 & days_b_screening_arrest>-1.5 & race_African_American<=0.5, 1
3, 0.002, 0, age<=20.5 & c_charge_degree_F>0.5 & race_African_American>0.5, 0
3, 0.002, 0, age<=23.5 & days_b_screening_arrest<=-13.5 & sex_Female<=0.5, 1
3, 0.002, 0, age<=23.5 & days_b_screening_arrest<=-13.5 & sex_Female>0.5, 0
1, 0.03, 0.222222222222222, days_b_screening_arrest<=-16.5, 0.333333333333333
2, 0.002, 0, race_Native_American>0.5 & sex_Male<=0.5, 1
3, 0.012, 0.138888888888889, age>37.5 & priors_count<=3.5 & race_Other>0.5, 0.166666666666667
2, 0.01, 0, priors_count>2.5 & race_Other>0.5, 1
1, 0.229, 0.239642885112382, age>41.5, 0.398230088495575
2, 0.01, 0, age<=40 & priors_count>15.5, 1
3, 0.004, 0, age<=59.5 & age>58.5 & priors_count<=0.5, 0
3, 0.004, 0, age<=59.5 & age>58.5 & priors_count<=9, 0
3, 0.002, 0, age<=59.5 & age>58.5 & priors_count>9, 1
3, 0.006, 0, age>59.5 & age<=62.5 & priors_count<=1.5, 0
4, 0.004, 0, age<=51.5 & age>49.5 & days_b_screening_arrest>-0.5 & race_African_American<=0.5, 1
3, 0.006, 0, age>49.5 & race_African_American>0.5 & sex_Male<=0.5, 0
3, 0.004, 0, age<=51.5 & age>49.5 & priors_count>6, 1
3, 0.002, 0, age>51.5 & age<=52.5 & priors_count>6.5, 1
3, 0.002, 0, priors_count>9.5 & c_charge_degree_F<=0.5 & race_African_American<=0.5, 0
3, 0.024, 0.222222222222222, age>51.5 & c_charge_degree_M<=0.5 & race_African_American>0.5, 0.333333333333333
5, 0.01, 0.16, age>51.5 & age<=55.5 & days_b_screening_arrest<=-0.5 & c_charge_degree_M>0.5 & race_African_American>0.5, 0.8
3, 0.002, 0, age>51.5 & age<=55.5 & days_b_screening_arrest>-0.5, 0
3, 0.01, 0, age>55.5 & priors_count<=9.5 & race_African_American>0.5, 0
3, 0.006, 0, age<=49.5 & age>48.5 & days_b_screening_arrest<=-0.0017913332, 1
4, 0.002, 0, age>51.5 & age<=52.5 & priors_count<=0.5 & race_African_American<=0.5, 1
4, 0.004, 0, age>51.5 & age<=52.5 & priors_count>0.5 & c_charge_degree_M>0.5, 0
2, 0.065, 0.15234375, age>51.5 & priors_count<=2.5, 0.1875
3, 0.002, 0, age>58.5 & age<=59.5 & race_African_American<=0.5, 0
3, 0.002, 0, age>51.5 & age<=52.5 & days_b_screening_arrest<=-3, 0
3, 0.004, 0, age>51.5 & age<=52.5 & race_African_American>0.5, 0
3, 0.004, 0, age>51.5 & race_African_American>0.5 & sex_Male<=0.5, 0
3, 0.008, 0, age<=38.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-4.5, 1
2, 0.01, 0, age<=38.5 & days_b_screening_arrest<=-23, 0
4, 0.006, 0, age<=38.5 & age>35.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-23, 1
3, 0.002, 0, age<=38.5 & age>36.5 & days_b_screening_arrest<=-3.5, 1
2, 0.081, 0.144375, age<=38.5 & priors_count>7.5, 0.825
4, 0.004, 0, age>38.5 & age<=49 & priors_count<=9.5 & priors_count>8.5, 0
3, 0.002, 0, age>49 & priors_count<=9.5 & priors_count>8.5, 1
3, 0.002, 0, age>38.5 & priors_count>9.5 & priors_count<=10.5, 1
3, 0.008, 0.1875, age>38.5 & priors_count>10.5 & priors_count<=11.5, 0.25
2, 0.002, 0, age<=51.5 & priors_count>24.5, 1
3, 0.006, 0, age<=51.5 & age>49.5 & priors_count>5.5, 1
4, 0.004, 0, age>51.5 & age<=52.5 & priors_count>0.5 & c_charge_degree_F<=0.5, 0
5, 0.01, 0.16, age>51.5 & age<=55.5 & days_b_screening_arrest<=-0.5 & c_charge_degree_F<=0.5 & race_African_American>0.5, 0.8
3, 0.024, 0.222222222222222, age>51.5 & c_charge_degree_F>0.5 & race_African_American>0.5, 0.333333333333333
3, 0.004, 0, days_b_screening_arrest<=-16.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
2, 0.006, 0, days_b_screening_arrest<=-16.5 & days_b_screening_arrest>-20.5, 1
3, 0.002, 0, age<=25.5 & days_b_screening_arrest<=-5.5 & race_Caucasian>0.5, 0
3, 0.002, 0, age>25.5 & age<=27.5 & days_b_screening_arrest<=-5.5, 0
4, 0.004, 0, age<=26.5 & age>21.5 & days_b_screening_arrest<=-5.5 & race_Hispanic<=0.5, 0
3, 0.006, 0, age>26.5 & age<=29.5 & days_b_screening_arrest<=-5.5, 0
3, 0.01, 0.16, age<=44.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-3.5, 0.8
3, 0.006, 0, age>44.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-3.5, 0
2, 0.598, 0.23020970985349, priors_count<=2.5 & days_b_screening_arrest>-3.5, 0.359322033898305
3, 0.004, 0, age<=21.5 & priors_count>2.5 & days_b_screening_arrest>-5.5, 1
2, 0.002, 0, age<=21.5 & priors_count>3.5, 1
3, 0.006, 0, age>21.5 & age<=22.5 & priors_count>2.5, 1
2, 0.022, 0.148760330578512, age<=32.5 & priors_count>11.5, 0.818181818181818
3, 0.03, 0.16, priors_count<=18.5 & priors_count>11.5 & race_African_American>0.5, 0.8
4, 0.004, 0, age<=21.5 & priors_count<=1.5 & priors_count>0.5 & race_African_American<=0.5, 1
2, 0.043, 0.18140589569161, age<=21.5 & race_African_American>0.5, 0.761904761904762
3, 0.012, 0, age<=21.5 & priors_count>1.5 & days_b_screening_arrest>-5.5, 1
2, 0.095, 0.217292892711634, priors_count<=6.5 & race_Hispanic>0.5, 0.319148936170213
4, 0.002, 0, age<=21.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5 & race_Hispanic<=0.5, 1
4, 0.002, 0, age<=22.5 & age>21.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5, 0
1, 0.377, 0.223985431841831, c_charge_degree_F<=0.5, 0.338709677419355
3, 0.002, 0, days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0
1, 0.481, 0.24323025156225, priors_count>1.5, 0.582278481012658
4, 0.081, 0.21, age>21.5 & age<=31.5 & priors_count<=3.5 & days_b_screening_arrest>-0.5, 0.3
3, 0.002, 0, priors_count>3.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 1
1, 0.994, 0.247396917950854, priors_count<=24.5, 0.448979591836735
2, 0.004, 0, age<=45 & priors_count>21.5, 1
2, 0.004, 0, age<=59 & priors_count>24.5, 1
2, 0.002, 0, age>59 & priors_count>24.5, 0
3, 0.008, 0, age<=20.5 & days_b_screening_arrest>-2.5 & race_African_American<=0.5, 1
3, 0.002, 0, age<=21.5 & priors_count<=1.5 & days_b_screening_arrest<=-3.5, 1
3, 0.002, 0, age<=21.5 & priors_count>1.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, age<=35.5 & days_b_screening_arrest<=-5.5 & days_b_screening_arrest>-8.5, 0
3, 0.004, 0, age>35.5 & days_b_screening_arrest<=-5.5 & days_b_screening_arrest>-8.5, 1
3, 0.008, 0, age>39.5 & priors_count>3.5 & days_b_screening_arrest<=-5.5, 0
4, 0.008, 0, age<=45.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-3.5 & race_African_American>0.5, 1
3, 0.014, 0, age>45.5 & age<=60 & days_b_screening_arrest<=-3.5, 0
2, 0.142, 0.204081632653061, age<=46.5 & priors_count>5.5, 0.714285714285714
2, 0.193, 0.198781163434903, age>30.5 & c_charge_degree_F<=0.5, 0.273684210526316
2, 0.077, 0.193905817174515, age>46.5 & priors_count<=1.5, 0.263157894736842
2, 0.004, 0, age>57.5 & days_b_screening_arrest<=-13.5, 0
2, 0.006, 0, priors_count<=18.5 & priors_count>15.5, 1
2, 0.004, 0, age<=44 & priors_count>21.5, 1
1, 0.191, 0.238682661837936, age>44, 0.393617021276596
2, 0.008, 0, age>57.5 & days_b_screening_arrest<=-7.5, 0
3, 0.002, 0, age<=23.5 & days_b_screening_arrest>-26.5 & days_b_screening_arrest<=-13.5, 1
2, 0.016, 0.109375, days_b_screening_arrest>-28.5 & days_b_screening_arrest<=-21.5, 0.125
2, 0.004, 0, days_b_screening_arrest>-13.5 & days_b_screening_arrest<=-12.5, 0
2, 0.006, 0, days_b_screening_arrest>-13.5 & days_b_screening_arrest<=-11.5, 0
1, 0.911, 0.24880828964142, age<=53.5, 0.465478841870824
3, 0.004, 0, age>53.5 & age<=55.5 & sex_Male<=0.5, 0
1, 0.089, 0.208161157024793, age>53.5, 0.295454545454545
3, 0.012, 0.138888888888889, age>53.5 & age<=55.5 & priors_count>2.5, 0.833333333333333
2, 0.006, 0, age>53.5 & days_b_screening_arrest<=-18.5, 0
3, 0.012, 0, age>55.5 & priors_count>2.5 & priors_count<=6.5, 0
2, 0.004, 0, age<=20.5 & race_Other>0.5, 1
2, 0.043, 0.122448979591837, age>53.5 & priors_count<=1.5, 0.142857142857143
3, 0.002, 0, age>46.5 & priors_count>1.5 & race_Other>0.5, 1
3, 0.004, 0, age<=29.5 & priors_count>2.5 & race_Hispanic>0.5, 1
4, 0.008, 0, age>29.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5 & race_Hispanic>0.5, 0
3, 0.093, 0.143667296786389, age<=27.5 & priors_count>1.5 & c_charge_degree_F>0.5, 0.826086956521739
3, 0.047, 0.143667296786389, priors_count<=3.5 & days_b_screening_arrest<=-2.5 & race_African_American<=0.5, 0.173913043478261
4, 0.002, 0, age<=46.5 & age>45.5 & priors_count<=1 & race_African_American>0.5, 1
4, 0.002, 0, age<=46.5 & age>45.5 & priors_count>1 & days_b_screening_arrest>-0.5, 1
1, 0.781, 0.24894585933547, age<=42.5, 0.467532467532468
3, 0.002, 0, age<=42.5 & age>39.5 & days_b_screening_arrest<=-2.5, 1
5, 0.008, 0, age<=42.5 & age>39.5 & days_b_screening_arrest<=-0.5 & days_b_screening_arrest>-2.5 & race_Caucasian<=0.5, 0
3, 0.006, 0, age>42.5 & age<=43.5 & race_African_American<=0.5, 0
4, 0.002, 0, age>42.5 & age<=43.5 & priors_count<=8.5 & race_African_American>0.5, 1
1, 0.219, 0.237654320987654, age>42.5, 0.388888888888889
4, 0.006, 0, age<=22.5 & age>21.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5, 0
3, 0.01, 0.16, age<=38.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-2.5, 0.2
4, 0.002, 0, age<=46.5 & age>38.5 & priors_count<=1.5 & days_b_screening_arrest<=-5.5, 0
5, 0.002, 0, age<=46.5 & age>38.5 & priors_count<=1.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-2.5, 1
3, 0.008, 0, age>38.5 & age<=40.5 & race_Hispanic>0.5, 0
2, 0.008, 0.1875, age<=47.5 & age>46.5, 0.25
2, 0.014, 0.204081632653061, age<=49.5 & age>47.5, 0.714285714285714
3, 0.002, 0, age>49.5 & age<=50.5 & c_charge_degree_F<=0.5, 1
4, 0.004, 0, age>49.5 & age<=50.5 & priors_count<=11.5 & race_African_American>0.5, 0
3, 0.002, 0, age>49.5 & age<=50.5 & priors_count>11.5, 1
4, 0.004, 0, age>49.5 & age<=55.5 & days_b_screening_arrest>-0.5 & race_African_American<=0.5, 1
3, 0.006, 0, age>55.5 & days_b_screening_arrest>-0.5 & race_African_American<=0.5, 0
2, 0.002, 0, age<=49.5 & priors_count>24.5, 1
4, 0.004, 0, age>49.5 & age<=50.5 & priors_count<=3.5 & race_African_American>0.5, 0
3, 0.004, 0, age>49.5 & age<=50.5 & priors_count>3.5, 1
3, 0.004, 0, age<=57.5 & days_b_screening_arrest<=-4.5 & days_b_screening_arrest>-7.5, 0
3, 0.004, 0, priors_count>8.5 & priors_count<=11.5 & days_b_screening_arrest<=-4.5, 1
3, 0.006, 0, age>33.5 & priors_count>8.5 & days_b_screening_arrest<=-4.5, 0
3, 0.01, 0.16, days_b_screening_arrest>-4.5 & days_b_screening_arrest<=-3.5 & race_Caucasian<=0.5, 0.8
3, 0.004, 0, days_b_screening_arrest>-4.5 & days_b_screening_arrest<=-3.5 & race_Caucasian>0.5, 0
3, 0.02, 0, age>57.5 & priors_count<=0.5 & days_b_screening_arrest>-5.5, 0
3, 0.01, 0, age>57.5 & priors_count>0.5 & days_b_screening_arrest<=-2.5, 0
4, 0.002, 0, age>57.5 & priors_count<=5.5 & priors_count>0.5 & days_b_screening_arrest>-2.5, 1
3, 0.002, 0, age>54.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 1
2, 0.097, 0.176649305555556, age<=46.5 & priors_count>7.5, 0.770833333333333
3, 0.026, 0.130177514792899, age>38.5 & age<=41.5 & priors_count<=1.5, 0.153846153846154
2, 0.012, 0, age>46.5 & days_b_screening_arrest<=-12.5, 0
4, 0.002, 0, age>46.5 & priors_count<=2.5 & priors_count>1.5 & sex_Female>0.5, 1
2, 0.077, 0.193905817174515, age>49.5 & priors_count<=2.5, 0.263157894736842
2, 0.024, 0.138888888888889, age>49.5 & sex_Female>0.5, 0.166666666666667
3, 0.002, 0, age>49.5 & priors_count>4.5 & sex_Female>0.5, 0
2, 0.004, 0, days_b_screening_arrest<=-13.5 & days_b_screening_arrest>-14.5, 0
3, 0.006, 0, age>57.5 & age<=59.5 & priors_count<=4.5, 0
3, 0.014, 0, age>57.5 & age<=64.5 & priors_count<=1.5, 0
2, 0.095, 0.179266636487098, age<=32.5 & priors_count>5.5, 0.765957446808511
3, 0.037, 0.0987654320987654, age>32.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0.111111111111111
2, 0.03, 0.115555555555556, age<=76.5 & age>60.5, 0.133333333333333
3, 0.002, 0, age<=76.5 & age>65.5 & priors_count>0.5, 0
1, 0.972, 0.246703945676666, priors_count<=14.5, 0.44258872651357
2, 0.024, 0.138888888888889, age<=57.5 & priors_count>14.5, 0.833333333333333
3, 0.002, 0, age<=57.5 & age>53.5 & priors_count>14.5, 1
3, 0.002, 0, age<=20.5 & c_charge_degree_M<=0.5 & race_African_American>0.5, 0
2, 0.006, 0, age<=59.5 & priors_count>21.5, 1
2, 0.002, 0, age>59.5 & priors_count>21.5, 0
2, 0.012, 0.138888888888889, age<=76.5 & age>65.5, 0.166666666666667
2, 0.002, 0, priors_count<=1.5 & days_b_screening_arrest<=-27.5, 0
3, 0.006, 0, age>21.5 & age<=22.5 & priors_count>1.5, 1
2, 0.018, 0.0987654320987654, age<=65.5 & age>60.5, 0.111111111111111
2, 0.004, 0, age<=32.5 & days_b_screening_arrest<=-22.5, 0
3, 0.006, 0, age<=32.5 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-18.5, 1
2, 0.071, 0.215510204081633, age>32.5 & sex_Male<=0.5, 0.314285714285714
2, 0.213, 0.233469387755102, age>39.5 & priors_count<=9.5, 0.371428571428571
3, 0.008, 0, age<=36.5 & age>34.5 & priors_count<=0.5, 0
3, 0.004, 0, age<=36.5 & age>34.5 & days_b_screening_arrest<=-21.5, 0
3, 0.002, 0, age<=36.5 & age>35.5 & days_b_screening_arrest>-0.5, 1
4, 0.006, 0, age<=36.5 & age>35.5 & priors_count>1.5 & priors_count<=4.5, 1
2, 0.053, 0.196745562130178, age>36.5 & sex_Female>0.5, 0.269230769230769
3, 0.004, 0, age>36.5 & priors_count>7.5 & sex_Female>0.5, 0
4, 0.008, 0, age>36.5 & age<=38.5 & priors_count<=0.5 & race_Caucasian>0.5, 0
3, 0.004, 0, age<=49 & priors_count>8.5 & days_b_screening_arrest<=-5.5, 1
2, 0.006, 0, priors_count>12.5 & days_b_screening_arrest<=-5.5, 0
3, 0.006, 0, priors_count<=2.5 & days_b_screening_arrest>-5.5 & days_b_screening_arrest<=-3.5, 1
3, 0.016, 0, age>42.5 & priors_count>2.5 & days_b_screening_arrest<=-3.5, 0
3, 0.004, 0, age<=46.5 & age>39.5 & days_b_screening_arrest<=-4.5, 0
2, 0.03, 0.16, age<=32.5 & priors_count>10.5, 0.8
3, 0.03, 0.115555555555556, age<=48.5 & priors_count>12.5 & sex_Female<=0.5, 0.866666666666667
2, 0.004, 0, age<=28.5 & days_b_screening_arrest<=-21.5, 0
4, 0.004, 0, age<=27.5 & priors_count<=3.5 & days_b_screening_arrest<=-10.5 & days_b_screening_arrest>-21.5, 1
3, 0.006, 0, age<=28.5 & days_b_screening_arrest>-10.5 & days_b_screening_arrest<=-5.5, 0
4, 0.014, 0, age<=28.5 & age>27.5 & priors_count<=3.5 & sex_Male<=0.5, 0
2, 0.061, 0.232222222222222, age<=28.5 & age>27.5, 0.366666666666667
4, 0.012, 0, age<=28.5 & age>27.5 & priors_count<=3.5 & priors_count>0.5, 0
3, 0.004, 0, age<=28.5 & priors_count>5.5 & sex_Female>0.5, 1
4, 0.002, 0, age>41.5 & age<=44.5 & priors_count>3.5 & race_African_American<=0.5, 0
3, 0.14, 0.199537912203319, age<=38.5 & priors_count>3.5 & race_African_American>0.5, 0.72463768115942
3, 0.002, 0, age<=27.5 & age>25.5 & days_b_screening_arrest<=-3.5, 0
3, 0.008, 0, age<=39.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-4.5, 1
3, 0.002, 0, age>39.5 & priors_count>9.5 & priors_count<=10.5, 1
4, 0.006, 0, age>39.5 & age<=60 & priors_count<=15.5 & priors_count>13.5, 1
2, 0.004, 0, age>60 & priors_count>13.5, 0
2, 0.006, 0, priors_count>15.5 & priors_count<=18.5, 1
3, 0.002, 0, age>39.5 & age<=44 & priors_count>15.5, 0
4, 0.006, 0, age<=33.5 & priors_count<=4.5 & priors_count>3.5 & c_charge_degree_F<=0.5, 1
4, 0.004, 0, age>33.5 & age<=35.5 & priors_count<=4.5 & priors_count>3.5, 0
2, 0.006, 0, age>47.5 & days_b_screening_arrest<=-17.5, 0
3, 0.008, 0, priors_count<=4.5 & days_b_screening_arrest>-17.5 & days_b_screening_arrest<=-13.5, 0
2, 0.176, 0.209538908706566, priors_count>4.5 & c_charge_degree_F>0.5, 0.701149425287356
1, 0.191, 0.238682661837936, age>44.5, 0.393617021276596
2, 0.01, 0, age<=38.5 & days_b_screening_arrest<=-22.5, 0
4, 0.002, 0, age<=38.5 & days_b_screening_arrest<=-20.5 & days_b_screening_arrest>-22.5 & c_charge_degree_M<=0.5, 1
2, 0.006, 0, days_b_screening_arrest>-20.5 & days_b_screening_arrest<=-16.5, 1
3, 0.004, 0, age<=35.5 & age>33.5 & race_Hispanic>0.5, 0
2, 0.028, 0.204081632653061, priors_count>0.5 & race_Other>0.5, 0.714285714285714
2, 0.053, 0.196745562130178, age>36.5 & sex_Male<=0.5, 0.269230769230769
3, 0.004, 0, age>36.5 & priors_count>7.5 & sex_Male<=0.5, 0
4, 0.006, 0, age>36.5 & age<=45.5 & priors_count>11.5 & days_b_screening_arrest<=-0.5, 1
3, 0.002, 0, age>36.5 & age<=37.5 & days_b_screening_arrest>-0.5, 0
3, 0.008, 0, age>45.5 & age<=47.5 & race_Caucasian>0.5, 0
4, 0.014, 0, age>36.5 & priors_count<=1.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 0
4, 0.002, 0, age>45.5 & priors_count>1.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 1
4, 0.004, 0, age>48.5 & priors_count<=0.5 & c_charge_degree_M<=0.5 & race_Caucasian<=0.5, 0
2, 0.249, 0.200013219644392, age>24.5 & priors_count<=0.5, 0.276422764227642
5, 0.004, 0, age<=25.5 & age>24.5 & priors_count<=4.5 & priors_count>0.5 & c_charge_degree_M>0.5, 1
2, 0.515, 0.21999193998388, age>26.5 & priors_count<=4.5, 0.326771653543307
3, 0.006, 0, age<=39.5 & age>37.5 & priors_count>4.5, 1
4, 0.002, 0, age>45.5 & age<=46.5 & priors_count>4.5 & c_charge_degree_M<=0.5, 1
3, 0.002, 0, age>46.5 & priors_count>4.5 & priors_count<=5.5, 0
3, 0.29, 0.201476844833488, age>23.5 & priors_count<=5.5 & c_charge_degree_M>0.5, 0.27972027972028
